"Date"	"Open"	"High"	"Low"	"Close"	"Volume"	"Adj Close"
19990802	1328.72	1382.84	1267.73	1320.41	758193100	1320.41
19990701	1372.71	1420.33	1328.49	1328.72	765225200	1328.72
19990601	1301.84	1372.93	1277.47	1372.71	781644000	1372.71
19990503	1335.18	1375.98	1277.31	1301.84	826511000	1301.84
19990401	1286.37	1371.56	1282.56	1335.18	926652300	1335.18
19990301	1238.33	1323.82	1216.03	1286.37	822904300	1286.37
19990201	1279.64	1283.84	1211.89	1238.33	807392600	1238.33
19990104	1229.23	1280.37	1205.46	1279.64	901605200	1279.64
19981201	1163.63	1244.93	1136.89	1229.23	722756800	1229.23
19981102	1098.67	1192.97	1098.67	1163.63	706959000	1163.63
19981001	1017.01	1103.78	923.32	1098.67	853938600	1098.67
19980901	957.28	1066.11	939.98	1017.01	834008500	1017.01
19980803	1120.67	1121.79	957.28	957.28	761383300	957.28
19980701	1133.84	1190.58	1114.3	1120.67	674577700	1120.67
19980601	1090.82	1145.15	1074.67	1133.84	650416800	1133.84
19980501	1111.75	1130.52	1074.39	1090.82	601696000	1090.82
19980401	1101.75	1132.98	1076.7	1111.75	683412300	1111.75
19980302	1049.34	1113.07	1030.87	1101.75	654296300	1101.75
19980202	980.28	1051.66	980.28	1049.34	643738400	1049.34
19980102	970.43	992.65	912.83	980.28	667360500	980.28
19971201	955.4	986.25	924.92	970.43	564825400	970.43
19971103	914.62	964.55	900.61	955.4	545404700	955.4
19971001	947.28	983.12	855.27	914.62	637188200	914.62
19970902	899.47	960.59	899.47	947.28	570023800	947.28
19970801	954.29	964.17	893.34	899.47	524762300	899.47
19970701	885.14	957.73	884.54	954.31	568452200	954.31
19970602	848.28	902.09	838.82	885.14	543785200	885.14
19970501	801.34	851.87	793.21	848.28	506850000	848.28
19970401	757.12	804.13	733.54	801.34	500497700	801.34
19970303	790.82	814.9	756.13	757.12	533832000	757.12
19970203	786.16	817.68	773.43	790.82	538116300	790.82
19970102	740.74	794.67	729.55	786.16	555199000	786.16
19961202	757.02	761.75	716.69	740.74	451853800	740.74
19961101	705.27	762.12	701.3	757.02	438942000	757.02
19961001	687.31	714.1	684.44	705.27	442891700	705.27
19960903	651.99	690.88	643.97	687.33	422632000	687.33
19960801	639.95	670.68	639.49	651.99	347213600	651.99
19960701	670.63	675.88	605.88	639.95	420610000	639.95
19960603	669.12	680.32	658.75	670.63	420065000	670.63
19960501	654.17	681.1	630.07	669.12	421495000	669.12
19960401	645.5	656.68	624.14	654.17	441379500	654.17
19960301	640.43	656.97	627.63	645.5	447510000	645.5
19960201	636.02	664.23	633.71	640.43	460156500	640.43
19960102	615.93	636.18	597.29	636.02	439102700	636.02
19951201	605.37	622.88	605.05	615.93	400939500	615.93
19951101	581.5	608.69	581.04	605.37	382961900	605.37
19951002	584.41	590.66	571.55	581.5	382759500	581.5
19950901	561.88	587.61	561.01	584.41	369404000	584.41
19950801	562.06	565.62	553.04	561.88	323806000	561.88
19950703	544.75	565.4	542.51	562.06	379995500	562.06
19950601	533.4	551.07	526	544.75	357604500	544.75
19950501	514.76	533.41	513.03	533.4	359721300	533.4
19950403	500.7	515.29	500.2	514.71	348814200	514.71
19950301	487.39	508.15	479.7	500.71	354150400	500.71
19950201	470.42	489.19	469.29	487.39	349858900	487.39
19950103	459.21	471.36	457.2	470.42	345888000	470.42
19941201	453.55	462.73	442.88	459.27	314656600	459.27
19941101	472.26	472.26	444.18	453.69	311899500	453.69
19941003	462.69	474.74	449.27	472.35	316548500	472.35
19940901	475.49	475.49	458.47	462.71	306893800	462.71
19940801	458.28	477.59	456.08	475.49	293626000	475.49
19940701	444.27	459.33	443.58	458.26	262483000	458.26
19940601	456.5	463.23	439.83	444.27	279367200	444.27
19940502	450.91	457.77	440.78	456.5	280603300	456.5
19940404	445.66	452.79	435.86	450.91	317314700	450.91
19940301	467.19	471.09	436.16	445.77	331677800	445.77
19940201	481.6	482.23	464.26	467.14	322199400	467.14
19940103	466.51	482.85	464.36	481.61	330964700	481.61
19931201	461.93	471.29	461.45	466.45	270900000	466.45
19931101	467.83	469.11	454.36	461.79	293489000	461.79
19931001	458.93	471.1	456.4	467.83	295763300	467.83
19930901	463.55	463.8	449.64	458.93	277795200	458.93
19930802	448.13	463.56	446.94	463.56	261774000	463.56
19930701	450.54	451.15	441.4	448.13	264902300	448.13
19930601	450.23	455.63	442.5	450.53	264796300	450.53
19930503	440.19	454.55	436.86	450.19	265823000	450.19
19930401	451.67	452.63	432.3	440.19	290506100	440.19
19930301	443.38	456.76	441.07	451.67	262875600	451.67
19930201	438.78	450.04	428.25	443.38	298768900	443.38
19930104	435.7	442.66	426.88	438.78	276402500	438.78
19921201	431.35	442.65	428.61	435.71	229184500	435.71
19921102	418.66	431.93	415.58	431.35	218946000	431.35
19921001	417.8	421.16	396.8	418.68	214042700	418.68
19920901	414.03	425.27	412.71	417.8	200396100	417.8
19920803	424.19	425.14	408.3	414.03	181680900	414.03
19920701	408.2	424.8	407.2	424.21	201733600	424.21
19920601	415.35	417.3	399.92	408.14	202516300	408.14
19920501	414.95	418.75	409.85	415.35	192399500	415.35
19920401	403.67	416.28	392.41	414.95	216163300	414.95
19920302	412.68	413.78	401.94	403.69	193118100	403.69
19920203	408.79	418.08	406.34	412.7	235259400	412.7
19920102	417.03	421.18	408.64	408.78	249268100	408.78
19911202	375.11	418.32	371.36	417.09	209637600	417.09
19911115	397.15	397.16	371.63	375.22	201270000	375.22
